100,1000,5000,10000,15000,20000
844.0,10896.0,71660.0,149875.0,255362.0,329678.0
595.0,11376.0,67535.0,161366.0,241563.0,361181.0
620.0,11165.0,68224.0,152123.0,235520.0,342536.0
650.0,10729.0,69140.0,156606.0,245008.0,340326.0
622.0,10126.0,69536.0,169168.0,250936.0,343287.0
610.0,12484.0,71534.0,155693.0,242756.0,325267.0
615.0,10778.0,72699.0,158949.0,257133.0,340117.0
615.0,11343.0,68240.0,159761.0,246370.0,326849.0
563.0,10690.0,68091.0,170020.0,237867.0,337243.0
701.0,10287.0,72123.0,153816.0,263874.0,345331.0
663.0,10613.0,68251.0,148268.0,247219.0,326089.0
762.0,11114.0,69523.0,156085.0,251942.0,328863.0
584.0,9875.0,70608.0,157614.0,249476.0,353787.0
610.0,12759.0,75919.0,153280.0,247456.0,341084.0
567.0,10812.0,71471.0,149160.0,254575.0,336587.0
595.0,10479.0,70788.0,153745.0,242820.0,343722.0
763.0,10384.0,66163.0,173834.0,233707.0,355705.0
581.0,11193.0,69553.0,149164.0,248969.0,340051.0
628.0,10718.0,76331.0,156765.0,253965.0,316257.0
647.0,11179.0,73787.0,151843.0,236031.0,330913.0
592.0,9798.0,68859.0,151473.0,234780.0,351109.0
606.0,11358.0,69450.0,152033.0,268695.0,372589.0
647.0,11217.0,69971.0,156520.0,250737.0,333624.0
599.0,10476.0,71228.0,157837.0,244963.0,355435.0
678.0,12003.0,67670.0,170747.0,254204.0,334436.0
646.0,11786.0,74486.0,166973.0,250750.0,333678.0
647.0,10308.0,71368.0,153573.0,231759.0,377124.0
826.0,11400.0,71763.0,157340.0,235381.0,342978.0
653.0,10505.0,67090.0,150643.0,238093.0,350608.0
743.0,11772.0,75100.0,154017.0,262126.0,335620.0
656.0,10134.0,70632.0,158709.0,248527.0,346711.0
643.0,11236.0,76221.0,161607.0,243684.0,361236.0
628.0,10747.0,68613.0,157666.0,257357.0,333417.0
684.0,10885.0,74938.0,169902.0,235813.0,359763.0
602.0,11370.0,71235.0,161536.0,245983.0,334199.0
736.0,10781.0,69540.0,155118.0,236029.0,336610.0
548.0,11382.0,77915.0,145571.0,239376.0,332592.0
590.0,11801.0,70384.0,156602.0,238261.0,325774.0
590.0,10683.0,75495.0,153464.0,239124.0,336125.0
590.0,11033.0,66272.0,152597.0,254923.0,350949.0
551.0,10583.0,69593.0,157881.0,236057.0,333986.0
599.0,10521.0,69246.0,155509.0,259931.0,336800.0
745.0,11187.0,71529.0,163403.0,238621.0,342516.0
614.0,10370.0,69538.0,154727.0,247697.0,342725.0
591.0,10542.0,70343.0,156340.0,250030.0,339531.0
634.0,9894.0,69126.0,147613.0,246100.0,352977.0
737.0,10072.0,71996.0,163275.0,249389.0,366321.0
691.0,10722.0,72293.0,170499.0,243857.0,352020.0
710.0,11256.0,70908.0,153640.0,265413.0,343694.0
812.0,11220.0,69973.0,153334.0,264072.0,335501.0
592.0,10354.0,74693.0,154736.0,253193.0,326925.0
610.0,10073.0,67013.0,152357.0,241885.0,349635.0
825.0,11700.0,72315.0,154069.0,237776.0,337770.0
682.0,11171.0,73659.0,156545.0,253229.0,353823.0
722.0,11474.0,66452.0,151286.0,239844.0,346185.0
594.0,11403.0,72063.0,154055.0,243980.0,338454.0
628.0,10739.0,75766.0,160155.0,253843.0,323929.0
630.0,11143.0,68820.0,151674.0,237627.0,342906.0
656.0,11144.0,70593.0,150672.0,237396.0,353711.0
793.0,10548.0,65517.0,148230.0,237888.0,331571.0
665.0,11158.0,70340.0,158746.0,239612.0,346165.0
712.0,11201.0,78467.0,157903.0,258129.0,335831.0
683.0,11078.0,66784.0,162443.0,242631.0,351006.0
695.0,10485.0,70447.0,161229.0,258573.0,314071.0
626.0,10690.0,68685.0,148749.0,239043.0,333901.0
625.0,10530.0,71257.0,153914.0,234012.0,349126.0
608.0,10694.0,66749.0,159636.0,237753.0,336961.0
603.0,11241.0,68456.0,148276.0,238969.0,337754.0
643.0,10878.0,76788.0,157186.0,246314.0,323622.0
719.0,10031.0,71193.0,156979.0,231636.0,357664.0
598.0,11054.0,72352.0,166729.0,264158.0,372439.0
634.0,10019.0,68524.0,152862.0,253651.0,342156.0
645.0,11630.0,67704.0,168373.0,238855.0,359031.0
648.0,11530.0,73081.0,152877.0,239788.0,326339.0
603.0,11751.0,77221.0,163067.0,237635.0,349306.0
819.0,10167.0,72556.0,156382.0,249439.0,342991.0
630.0,11071.0,66908.0,154306.0,242901.0,342422.0
635.0,10948.0,71972.0,152146.0,237721.0,319022.0
653.0,10800.0,72971.0,163040.0,240086.0,328429.0
586.0,10587.0,70757.0,159107.0,240269.0,338729.0
590.0,13017.0,76222.0,153700.0,248572.0,333528.0
640.0,10083.0,74260.0,160177.0,257936.0,339101.0
594.0,10023.0,69208.0,153016.0,263040.0,310759.0
817.0,11243.0,68897.0,155024.0,237687.0,342313.0
661.0,10642.0,69651.0,150137.0,242516.0,351663.0
656.0,10520.0,71752.0,154030.0,248385.0,362278.0
591.0,10362.0,78035.0,171684.0,236274.0,343157.0
749.0,11719.0,64730.0,157440.0,233095.0,337346.0
669.0,10623.0,71995.0,152978.0,233134.0,333379.0
618.0,11663.0,69912.0,162371.0,232246.0,332697.0
580.0,9938.0,70231.0,154480.0,258093.0,334296.0
762.0,10757.0,73003.0,155605.0,245476.0,340046.0
598.0,11384.0,68452.0,153621.0,244710.0,337957.0
622.0,12134.0,67861.0,144716.0,246381.0,330613.0
701.0,11182.0,69625.0,153213.0,259192.0,344228.0
744.0,10853.0,68118.0,153226.0,243635.0,332264.0
597.0,10953.0,70254.0,167564.0,244605.0,343493.0
629.0,10899.0,72183.0,153694.0,235739.0,336726.0
774.0,11780.0,68431.0,162748.0,246035.0,324892.0
