100.0,1000.0,5000.0,10000.0,15000.0,20000.0
874.0,24502.0,609980.0,2446394.0,5695277.0,13297473.0
751.0,13374.0,910990.0,3000326.0,7690570.0,12937465.0
1079.0,26399.0,1025578.0,3984136.0,8537378.0,12410274.0
855.0,39213.0,879563.0,3652637.0,6844181.0,12661888.0
580.0,22051.0,972696.0,3809963.0,6673423.0,12407605.0
625.0,47213.0,638663.0,3580048.0,6795129.0,13120873.0
749.0,44980.0,1054071.0,2100010.0,6352586.0,16683356.0
1945.0,42683.0,764309.0,2575541.0,7797473.0,9492570.0
769.0,66697.0,567803.0,2712651.0,7401203.0,12441635.0
809.0,28843.0,947750.0,3348794.0,9910849.0,15276082.0
764.0,64870.0,852332.0,2834838.0,7808003.0,9931577.0
753.0,74303.0,731514.0,3427777.0,7142389.0,14351295.0
609.0,44109.0,627283.0,3325979.0,8236120.0,14224659.0
657.0,64282.0,660440.0,3598472.0,7247054.0,12267617.0
763.0,28604.0,539947.0,3976810.0,9476883.0,11327857.0
663.0,65948.0,907857.0,3372109.0,9771062.0,11998300.0
1292.0,11422.0,473424.0,3784648.0,4974114.0,10318393.0
719.0,27323.0,1189701.0,3080919.0,5314710.0,14017798.0
715.0,19193.0,575287.0,2962017.0,6988036.0,21165458.0
897.0,43777.0,853477.0,3517041.0,7462421.0,10328911.0
731.0,45057.0,815508.0,4003779.0,7036944.0,16293027.0
763.0,63250.0,642874.0,3398858.0,8833693.0,12822782.0
810.0,29453.0,661584.0,2748753.0,6986653.0,12093111.0
604.0,20191.0,542969.0,3666190.0,5961451.0,13507895.0
643.0,16893.0,1194531.0,3758726.0,9988712.0,13963244.0
616.0,45435.0,1395098.0,5180167.0,8562704.0,10852116.0
1075.0,29343.0,588833.0,3610495.0,7004254.0,12849552.0
940.0,49214.0,1026975.0,4076459.0,6440412.0,15773827.0
952.0,34636.0,929584.0,3240000.0,7212756.0,11753376.0
1579.0,11838.0,714812.0,3696368.0,5812819.0,12112909.0
750.0,23522.0,812431.0,2382014.0,8987037.0,14650831.0
1298.0,57363.0,875241.0,3986311.0,7318624.0,10742561.0
946.0,25992.0,812400.0,2853405.0,9912670.0,14580935.0
1463.0,17632.0,1008884.0,2914366.0,7016885.0,16642455.0
1244.0,22085.0,659349.0,3546852.0,6885401.0,16895751.0
1337.0,61663.0,410736.0,3753419.0,7210559.0,13060154.0
678.0,35036.0,830796.0,6330301.0,8227980.0,12702337.0
1479.0,13657.0,901748.0,4013678.0,6920595.0,16824654.0
675.0,22322.0,645568.0,3800992.0,4823676.0,13886385.0
716.0,47283.0,659976.0,4425417.0,8037532.0,13746388.0
1015.0,49952.0,599003.0,3809322.0,6927037.0,14896193.0
595.0,30203.0,758256.0,3773369.0,9340574.0,10635094.0
1017.0,15903.0,689185.0,4190862.0,8184246.0,10429349.0
621.0,94517.0,909749.0,2297601.0,7778016.0,14250048.0
1163.0,74294.0,965515.0,4066083.0,6152108.0,10877363.0
987.0,39016.0,1074393.0,3221373.0,5707619.0,11787692.0
808.0,12451.0,482525.0,2763854.0,7002313.0,14289308.0
594.0,38767.0,1161895.0,3822759.0,5168074.0,11350786.0
929.0,34736.0,548154.0,3368450.0,6959929.0,12526709.0
2431.0,59976.0,747846.0,2706788.0,7970387.0,12114637.0
638.0,15837.0,1047851.0,3569554.0,7021971.0,12679521.0
1007.0,17597.0,487419.0,3555069.0,8204685.0,12768228.0
682.0,24013.0,675980.0,4820220.0,9142712.0,12853624.0
765.0,63341.0,1291436.0,3141249.0,7288029.0,13672066.0
653.0,40892.0,825562.0,4734566.0,8017465.0,15192799.0
1002.0,40699.0,553573.0,3163157.0,7926738.0,14698043.0
691.0,38696.0,839877.0,3323342.0,8202526.0,10017734.0
1398.0,38734.0,595674.0,3960034.0,7644689.0,13745868.0
1954.0,39216.0,885189.0,4301283.0,5702846.0,14673863.0
673.0,63833.0,822291.0,2888736.0,9446286.0,10937958.0
2337.0,30670.0,864877.0,4437769.0,7808519.0,9505100.0
664.0,12441.0,1250457.0,2130179.0,5086979.0,13591390.0
635.0,43224.0,1099991.0,3219291.0,6994784.0,12951928.0
1599.0,61732.0,1133778.0,3804671.0,7305633.0,10404969.0
729.0,53245.0,913242.0,3459652.0,6807083.0,13511291.0
721.0,54098.0,521345.0,2302760.0,7156870.0,14158496.0
931.0,58332.0,807746.0,3769756.0,9828838.0,11296674.0
677.0,86517.0,898509.0,3470281.0,8019681.0,15225504.0
1663.0,32892.0,760013.0,2522455.0,8201496.0,13557923.0
748.0,48084.0,1005660.0,3146386.0,6273131.0,11592392.0
1553.0,30349.0,939924.0,3914934.0,6145572.0,14768686.0
677.0,57535.0,643907.0,2945704.0,7456011.0,11971999.0
791.0,54448.0,991445.0,2385122.0,8097478.0,12321399.0
576.0,21611.0,552667.0,1601137.0,7317874.0,9207627.0
718.0,60530.0,823312.0,2713457.0,7942359.0,11382057.0
816.0,35703.0,201950.0,2829920.0,5881640.0,13581686.0
599.0,28897.0,940153.0,3575382.0,6824839.0,11838030.0
784.0,40684.0,668936.0,2547263.0,6289490.0,14577227.0
1047.0,34031.0,1101587.0,2898153.0,4188626.0,12495779.0
1520.0,81564.0,950553.0,4780992.0,7245839.0,12281888.0
612.0,69079.0,700897.0,3086937.0,7823623.0,14608737.0
726.0,44510.0,1116849.0,3269819.0,9149131.0,16042694.0
777.0,41578.0,735878.0,3462582.0,10195683.0,11823516.0
618.0,39541.0,905454.0,2748678.0,6669535.0,14409774.0
728.0,33527.0,1051501.0,2908114.0,8150380.0,16483138.0
882.0,48923.0,576175.0,4462516.0,5762512.0,12619356.0
633.0,14791.0,906997.0,3871059.0,6211685.0,15674061.0
656.0,82666.0,1051181.0,2720754.0,7349483.0,15212177.0
1159.0,50406.0,653963.0,4288983.0,6573456.0,15774933.0
1719.0,26323.0,1328210.0,3236785.0,6530928.0,12093836.0
1128.0,29729.0,1098629.0,3149780.0,7912135.0,10879058.0
1520.0,22094.0,568695.0,3288307.0,8369302.0,12604796.0
625.0,64552.0,1383944.0,4463671.0,8283547.0,9677042.0
632.0,66464.0,824010.0,3846361.0,6230892.0,13372185.0
629.0,37559.0,847555.0,5239701.0,5900806.0,13481780.0
680.0,12561.0,1092251.0,3801354.0,9371523.0,11021957.0
653.0,30493.0,785656.0,2476437.0,7861877.0,16493291.0
1125.0,28611.0,1273252.0,3814457.0,7927139.0,12954675.0
643.0,11427.0,466540.0,3007489.0,9592905.0,13103791.0
,,,,,
