100.0,1000.0,5000.0,10000.0,15000.0,20000.0
749.0,12042.0,73068.0,157882.0,243444.0,338101.0
593.0,10793.0,74781.0,153864.0,246762.0,330699.0
778.0,11871.0,70743.0,156293.0,238582.0,330274.0
685.0,9838.0,73911.0,154433.0,238955.0,332443.0
594.0,11405.0,71688.0,156280.0,263928.0,330013.0
814.0,10768.0,69031.0,161290.0,236956.0,330220.0
649.0,11899.0,66599.0,153705.0,240096.0,346273.0
595.0,10930.0,71732.0,156944.0,236863.0,345371.0
629.0,10792.0,70993.0,161717.0,257144.0,340611.0
610.0,11755.0,67418.0,146153.0,239599.0,334358.0
697.0,10727.0,70178.0,149563.0,246300.0,337050.0
571.0,11606.0,70893.0,156554.0,250006.0,353572.0
611.0,11040.0,69832.0,163755.0,254488.0,355238.0
682.0,10280.0,70270.0,151813.0,248167.0,351200.0
578.0,10741.0,66055.0,153285.0,248736.0,338205.0
598.0,10709.0,65229.0,161361.0,248082.0,331189.0
612.0,10320.0,67800.0,160207.0,232516.0,330462.0
589.0,10979.0,67459.0,157889.0,246197.0,340125.0
632.0,11200.0,74948.0,166777.0,254894.0,339605.0
609.0,11580.0,66669.0,161019.0,245137.0,334413.0
572.0,11327.0,71361.0,155011.0,242222.0,341766.0
750.0,11384.0,66739.0,168523.0,265500.0,332622.0
639.0,11179.0,69508.0,156222.0,249966.0,340134.0
763.0,10975.0,70142.0,152225.0,246647.0,318856.0
630.0,10583.0,69255.0,153892.0,235293.0,325691.0
644.0,11010.0,69392.0,161835.0,243668.0,340282.0
649.0,12204.0,68138.0,150841.0,237926.0,357827.0
603.0,12367.0,68804.0,157551.0,245065.0,353999.0
806.0,10671.0,64839.0,159422.0,241566.0,344388.0
595.0,11079.0,67567.0,153279.0,241860.0,351957.0
632.0,11133.0,67455.0,146479.0,248569.0,330300.0
691.0,11400.0,66355.0,150722.0,239549.0,366753.0
560.0,11740.0,69911.0,145399.0,243345.0,340034.0
691.0,11083.0,67809.0,156774.0,239863.0,324938.0
575.0,11043.0,72359.0,152868.0,239856.0,347546.0
672.0,12396.0,71860.0,159868.0,244558.0,333924.0
638.0,10538.0,73579.0,167066.0,235005.0,345995.0
655.0,10712.0,72507.0,154964.0,244400.0,372175.0
554.0,11352.0,66149.0,155308.0,235331.0,341566.0
648.0,10524.0,67694.0,157521.0,241836.0,366729.0
659.0,10748.0,72907.0,149575.0,233203.0,329977.0
631.0,10466.0,68939.0,161319.0,233120.0,337193.0
768.0,11408.0,71688.0,150676.0,251715.0,333020.0
753.0,10891.0,71774.0,170987.0,249202.0,351627.0
669.0,11073.0,67439.0,159792.0,249244.0,336594.0
588.0,11590.0,68988.0,155976.0,231294.0,314513.0
615.0,12564.0,68465.0,152251.0,248404.0,329054.0
633.0,11551.0,73153.0,145002.0,240466.0,333311.0
705.0,10397.0,66816.0,161510.0,250531.0,353905.0
572.0,11187.0,69497.0,161329.0,248411.0,340195.0
619.0,11778.0,74467.0,156093.0,254392.0,345650.0
605.0,10464.0,70529.0,158458.0,235340.0,361597.0
667.0,12343.0,68757.0,155554.0,268917.0,333932.0
573.0,11522.0,69244.0,147960.0,252002.0,337233.0
662.0,10912.0,71789.0,162352.0,243905.0,322809.0
675.0,10594.0,66055.0,164782.0,247395.0,368329.0
600.0,11333.0,71679.0,147809.0,254601.0,327951.0
614.0,10355.0,69753.0,161120.0,255165.0,347258.0
717.0,11179.0,78326.0,145297.0,246079.0,338585.0
634.0,10726.0,72115.0,156161.0,242800.0,327820.0
629.0,12146.0,66933.0,153544.0,237400.0,335333.0
638.0,10286.0,85384.0,178588.0,252135.0,342185.0
607.0,12468.0,72925.0,151886.0,259873.0,336972.0
647.0,10036.0,72170.0,151745.0,247339.0,327627.0
